CODMEC;ANO;DEP;NOME;SETEDU;DISTRITO07;SUBPREF;CORED;ZONA;EFABAND9ANOS1S;EFABAND9ANOS2S;EFABAND9ANOS3S;EFABAND9ANOS4S;EFABAND9ANOS5S;EFABAND9ANOS6S;EFABAND9ANOS7S;EFABAND9ANOS8S;EFABAND9ANOS9S;EFABAND1S;EFABAND2S;EFABAND3S;EFABAND4S;EFABAND5S;EFABAND6S;EFABAND7S;EFABAND8S;TOTALEF_ABAND;EFAPROV9ANOS1S;EFAPROV9ANOS2S;EFAPROV9ANOS3S;EFAPROV9ANOS4S;EFAPROV9ANOS5S;EFAPROV9ANOS6S;EFAPROV9ANOS7S;EFAPROV9ANOS8S;EFAPROV9ANOS9S;EFAPROV1S;EFAPROV2S;EFAPROV3S;EFAPROV4S;EFAPROV5S;EFAPROV6S;EFAPROV7S;EFAPROV8S;TOTALEF_APROV;EFREPROV9ANOS1S;EFREPROV9ANOS2S;EFREPROV9ANOS3S;EFREPROV9ANOS4S;EFREPROV9ANOS5S;EFREPROV9ANOS6S;EFREPROV9ANOS7S;EFREPROV9ANOS8S;EFREPROV9ANOS9S;EFREPROV1S;EFREPROV2S;EFREPROV3S;EFREPROV4S;EFREPROV5S;EFREPROV6S;EFREPROV7S;EFREPROV8S;TOTALEF_REPROV;CONCLUINTES_EF;EMABAND1S;EMABAND2S;EMABAND3S;EMABAND4S;TOTAL_EM_ABAND;EMREPROV1S;EMREPROV2S;EMREPROV3S;EMREPROV4S;TOTAL_EM_REPROV;EMAPROV1S;EMAPROV2S;EMAPROV3S;EMAPROV4S;TOTAL_EM_APROV;CONCLUINTES_EM;CONCLUINTES_EJA;EPAPROV;EPREPROV;EPABAND;EJAIABAND;EJAIAPROV;EJAIREPROV;EJAITOTAL;EJAIIABAND;EJAIIAPROV;EJAIIREPROV;EJAIITOTAL;EJATOTAL
35054471;2020;Municipal;EMEF LOURENCO FILHO                                                                                 ;3904;JACANA;JACANA/TREMEMBE;Jaçana/Tremembé;NORTE;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;54;58;58;82;93;89;97;93;80;0;0;0;0;0;0;0;0;704;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35434152;2020;Municipal;EMEF MARIA APARECIDA MAGNANELLI FERNANDES PROFA                                                     ;2501;CIDADE TIRADENTES;CIDADE TIRADENTES;Guaianases;LESTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84;90;91;63;62;125;65;89;64;0;0;0;0;0;0;0;0;733;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35068834;2020;Municipal;EMEF LORENCO MANOEL SPARAPAN PROF                                                                   ;4603;JARDIM SAO LUIS;M'BOI MIRIM;Campo Limpo;SUL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;60;94;63;63;94;88;81;61;0;0;0;0;0;0;0;0;664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;118;0;0;0;0;16;0;0;0;118;0;0;0
35271196;2020;Municipal;EMEF MARIA APARECIDA VILASBOAS PROFA                                                                ;7505;SAO RAFAEL;SAO MATEUS;São Mateus;LESTE;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;120;123;68;93;127;134;96;185;140;0;0;0;0;0;0;0;0;1086;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75;0;0;0;4;37;0;0;10;75;0;0;0
35249786;2020;Municipal;EMEF MARIA BERENICE DOS SANTOS PROFA                                                                ;4604;JARDIM SAO LUIS;M'BOI MIRIM;Campo Limpo;SUL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;142;112;81;0;0;0;0;0;0;0;0;0;0;0;0;0;388;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35054537;2020;Municipal;EMEF MARIA HELENA FARIA LIMA PROFA                                                                  ;9203;VILA MEDEIROS;VILA MARIA/VILA GUILHERME;Jaçana/Tremembé;NORTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;54;58;93;64;65;64;62;99;0;0;0;0;0;0;0;0;610;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;239;0;0;0;0;66;0;0;24;239;5;0;0
35055670;2020;Municipal;EMEF MARIA IMILDA DO SANTISSIMO SACRAMENTO ME                                                       ;8403;VILA CURUCA;ITAIM PAULISTA;São Miguel;LESTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78;58;68;107;115;125;68;96;89;0;0;0;0;0;0;0;0;804;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35410697;2020;Municipal;EMEF MARIA LUCIA DOS SANTOS PROFA                                                                   ;2204;CIDADE ADEMAR;CIDADE ADEMAR;Santo Amaro;SUL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89;90;89;30;95;96;95;89;61;0;0;0;0;0;0;0;0;734;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35446865;2020;Municipal;EMEF PERIMETRAL                                                                                     ;8302;VILA ANDRADE;CAMPO LIMPO;Campo Limpo;SUL;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;194;238;92;140;118;119;90;63;60;0;0;0;0;0;0;0;0;1114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;0;0;0;0;52;0;0;31;83;0;0
35467108;2020;Municipal;EMEF MARIA APARECIDA DO NASCIMENTO PROFA                                                            ;2504;CIDADE TIRADENTES;CIDADE TIRADENTES;Guaianases;LESTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;60;87;115;114;92;121;111;89;0;0;0;0;0;0;0;0;847;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35055517;2020;Municipal;EMEF LUIZ DAVID SOBRINHO PROF                                                                       ;4207;JARAGUA;PIRITUBA;Pirituba;OESTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;105;111;117;114;98;84;84;101;96;0;0;0;0;0;0;0;0;910;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35270404;2020;Municipal;EMEF LILIANE VERZINI SILVA PROFA                                                                    ;2205;CIDADE ADEMAR;CIDADE ADEMAR;Santo Amaro;SUL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;87;88;91;113;0;0;0;0;0;0;0;0;0;0;0;0;464;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35055232;2020;Municipal;EMEF ALEXANDRE DE GUSMAO                                                                            ;9606;LAJEADO;GUAIANASES;Guaianases;LESTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;108;86;58;149;91;124;124;122;127;0;0;0;0;0;0;0;0;989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35098700;2020;Municipal;EMEF MALLET MAL                                                                                     ;4703;JOSE BONIFACIO;ITAQUERA;Itaquera;LESTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;30;31;63;65;33;63;64;58;0;0;0;0;0;0;0;0;466;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35057666;2020;Municipal;CEU EMEF MENINOS                                                                                    ;6801;SACOMA;IPIRANGA;Ipiranga;SUL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91;59;63;60;91;77;109;114;89;0;0;0;0;0;0;0;0;753;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35282480;2020;Municipal;EMEF ALDO DA TOFORI PE                                                                              ;5803;PEDREIRA;CIDADE ADEMAR;Santo Amaro;SUL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;113;95;121;123;124;119;120;90;95;0;0;0;0;0;0;0;0;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;232;0;0;0;0;0;0;0;0;232;0;0;0
35098462;2020;Municipal;EMEF ALIPIO CORREA NETO PROF                                                                        ;9404;VILA SONIA;BUTANTA;Butantã;OESTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;56;32;60;59;35;67;68;61;0;0;0;0;0;0;0;0;493;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35381111;2020;Municipal;CEU EMEF JOSE REZENDE PROF                                                                          ;3806;JABAQUARA;JABAQUARA;Santo Amaro;SUL;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;116;118;88;92;126;95;126;120;116;0;0;0;0;0;0;0;0;997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35399700;2020;Municipal;CEU EMEF JOSE SARAMAGO                                                                              ;1904;CAPAO REDONDO;CAMPO LIMPO;Campo Limpo;SUL;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;121;93;57;71;131;156;128;167;114;0;0;0;0;0;0;0;0;1038;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35356852;2020;Municipal;CEU EMEF LAJEADO                                                                                    ;9601;LAJEADO;GUAIANASES;Guaianases;LESTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;117;90;96;119;157;62;137;157;171;0;0;0;0;0;0;0;0;1106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;171;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35242202;2020;Municipal;CEU EMEF MANOEL VIEIRA DE QUEIROZ FILHO                                                             ;5507;PARELHEIROS;PARELHEIROS;Capela do Socorro;SUL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89;66;175;162;146;149;146;137;68;0;0;0;0;0;0;0;0;1138;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;235;0;0;0;6;124;0;0;1;235;0;0;0
35396692;2020;Municipal;CEU EMEF MARA CRISTINA TARTAGLIA SENA PROFA                                                         ;6802;SACOMA;IPIRANGA;Ipiranga;SUL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88;90;97;96;91;101;98;137;123;0;0;0;0;0;0;0;0;921;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35397064;2020;Municipal;CEU EMEF MARIA APARECIDA DE SOUZA CAMPOS PROFA                                                      ;8505;VILA FORMOSA;ARICANDUVA/FORMOSA/CARRAO;Itaquera;LESTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;33;69;67;77;97;73;86;79;0;0;0;0;0;0;0;0;635;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35249804;2020;Municipal;CEU EMEF JARDIM ELIANA                                                                              ;3013;GRAJAU;CAPELA DO SOCORRO;Capela do Socorro;SUL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;93;59;68;91;61;96;90;87;82;0;0;0;0;0;0;0;0;727;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;142;0;0;0;0;0;0;0;22;142;0;0;0
35091418;2020;Municipal;EMEF VLADIMIR HERZOG                                                                                ;2507;CIDADE TIRADENTES;CIDADE TIRADENTES;Guaianases;LESTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77;78;59;94;83;99;63;95;73;0;0;0;0;0;0;0;0;721;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35057551;2020;Municipal;CEU EMEF JAMBEIRO                                                                                   ;9608;LAJEADO;GUAIANASES;Guaianases;LESTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91;59;32;92;124;97;64;67;120;0;0;0;0;0;0;0;0;746;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;162;0;0;0;0;23;0;0;1;162;0;0;0
35054914;2020;Municipal;EMEF ALTINO ARANTES                                                                                 ;7203;SAO LUCAS;VILA PRUDENTE;Ipiranga;LESTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86;89;98;81;120;103;120;93;129;0;0;0;0;0;0;0;0;919;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;101;0;0;0;1;25;0;0;0;101;0;0;0
35413012;2020;Municipal;CEU EMEF PARAISOPOLIS                                                                               ;8302;VILA ANDRADE;CAMPO LIMPO;Campo Limpo;SUL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;117;98;146;128;127;153;159;160;114;0;0;0;0;0;0;0;0;1202;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35397271;2020;Municipal;CEU EMEF PARQUE ANHANGUERA                                                                          ;307;ANHANGUERA;PERUS;Pirituba;NORTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86;89;109;119;91;94;124;104;85;0;0;0;0;0;0;0;0;901;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35057836;2020;Municipal;CEU EMEF PARQUE SAO CARLOS                                                                          ;8705;VILA JACUI;SAO MIGUEL;São Miguel;LESTE;0;0;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;4;52;56;60;58;65;79;62;41;62;0;0;0;0;0;0;0;0;535;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35056716;2020;Municipal;CEU EMEF PAULO GOMES CARDIM PROF DR                                                                 ;2406;CIDADE LIDER;ITAQUERA;Itaquera;LESTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;29;27;60;86;91;85;95;79;0;0;0;0;0;0;0;0;608;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;0;1;38;21;0;0
35056571;2020;Municipal;CEU EMEF PAULO GONCALO DOS SANTOS PROF                                                              ;5805;PEDREIRA;CIDADE ADEMAR;Santo Amaro;SUL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;88;60;95;92;61;151;98;86;0;0;0;0;0;0;0;0;791;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35271160;2020;Municipal;CEU EMEF MARIA CLARA MACHADO                                                                        ;3609;ITAIM PAULISTA;ITAIM PAULISTA;São Miguel;LESTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89;59;30;92;64;125;97;99;100;0;0;0;0;0;0;0;0;755;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;181;0;0;0;12;31;0;0;1;181;9;0;0
35076132;2020;Municipal;EMEF ANALIA FRANCO BASTOS                                                                           ;803;BELEM;MOOCA;Penha;LESTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;92;90;93;92;94;93;89;91;95;0;0;0;0;0;0;0;0;829;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35055037;2020;Municipal;EMEF ALVARES DE AZEVEDO                                                                             ;7203;SAO LUCAS;VILA PRUDENTE;Ipiranga;LESTE;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;59;60;112;80;75;77;87;80;84;0;0;0;0;0;0;0;0;714;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35053181;2020;Municipal;EMEF ALVARO SILVA BRAGA GEN                                                                         ;6702;RIO PEQUENO;BUTANTA;Butantã;OESTE;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;54;61;94;57;51;56;55;44;34;0;0;0;0;0;0;0;0;506;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35055116;2020;Municipal;EMEF AMADEU AMARAL                                                                                  ;6402;PONTE RASA;ERMELINO MATARAZZO;Penha;LESTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;59;65;61;64;101;96;96;94;0;0;0;0;0;0;0;0;690;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35249828;2020;Municipal;CEU EMEF MARIA LISBOA DA SILVA PROFA                                                                ;3307;IGUATEMI;SAO MATEUS;São Mateus;LESTE;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;93;92;34;89;87;73;104;137;65;0;0;0;0;0;0;0;0;774;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;0;0;0;0;0;0;0;0;63;0;0;0
35055281;2020;Municipal;EMEF VINTE E CINCO DE JANEIRO                                                                       ;3102;GUAIANASES;GUAIANASES;Guaianases;LESTE;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;25;54;22;57;57;22;32;56;57;0;0;0;0;0;0;0;0;382;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35054665;2020;Municipal;EMEF AMADEU MENDES PROF                                                                             ;9503;SAO DOMINGOS;PIRITUBA;Pirituba;NORTE;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;35;55;58;49;62;65;74;73;74;0;0;0;0;0;0;0;0;545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35443219;2020;Municipal;EMEF MARIA APARECIDA RODRIGUES CINTRA PROFA                                                         ;2904;FREGUESIA DO O;FREGUESIA/BRASILANDIA;Freguesia/Brasilândia;NORTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;46;53;73;44;62;62;45;55;0;0;0;0;0;0;0;0;487;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35424161;2020;Municipal;EMEF ALICE MEIRELLES REIS PROFA                                                                     ;4208;JARAGUA;PIRITUBA;Pirituba;OESTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;119;88;116;62;93;159;118;133;94;0;0;0;0;0;0;0;0;982;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35053284;2020;Municipal;EMEF ALIPIO ANDRADA SERPA TTE                                                                       ;6503;RAPOSO TAVARES;BUTANTA;Butantã;OESTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75;78;87;51;57;63;59;49;51;0;0;0;0;0;0;0;0;570;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35053843;2020;Municipal;EMEF PEREIRA CARNEIRO CDE                                                                           ;1604;CAMPO GRANDE;SANTO AMARO;Santo Amaro;SUL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86;57;87;59;83;91;94;116;93;0;0;0;0;0;0;0;0;766;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35419801;2020;Municipal;EMEF ALDINA ANALIA AGOSTINHA TADDEO CONDE PROFA                                                     ;2309;CIDADE DUTRA;CAPELA DO SOCORRO;Capela do Socorro;SUL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;89;64;86;55;63;90;85;82;0;0;0;0;0;0;0;0;671;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35055177;2020;Municipal;EMEF WANNY SALGADO ROCHA PROFA                                                                      ;6402;PONTE RASA;ERMELINO MATARAZZO;Penha;LESTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;56;73;82;91;88;89;73;61;0;0;0;0;0;0;0;0;668;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99;0;0;0;0;23;0;0;2;99;0;0;0
35053326;2020;Municipal;EMEF VICENTINA RIBEIRO DA LUZ                                                                       ;404;ARICANDUVA;ARICANDUVA/FORMOSA/CARRAO;Itaquera;LESTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;54;48;51;55;57;63;54;76;0;0;0;0;0;0;0;0;514;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75;0;0;0;0;45;0;0;0;75;0;0;0
35428851;2020;Municipal;EMEF VILA MUNCK                                                                                     ;6501;RAPOSO TAVARES;BUTANTA;Butantã;OESTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;33;67;69;75;65;55;60;55;0;0;0;0;0;0;0;0;537;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35356761;2020;Municipal;CEU EMEF MARIO FITTIPALDI                                                                           ;4305;JARDIM ANGELA;M'BOI MIRIM;Campo Limpo;SUL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120;95;91;125;97;99;97;127;145;0;0;0;0;0;0;0;0;996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35087154;2020;Municipal;EMEF VINICIUS DE MORAES                                                                             ;7603;SAPOPEMBA;SAPOPEMBA;São Mateus;LESTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79;56;78;79;75;57;55;69;54;0;0;0;0;0;0;0;0;602;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35072230;2020;Municipal;CEU EMEF CANDIDA DORA PINO PRETINI PROFA                                                            ;7504;SAO RAFAEL;SAO MATEUS;São Mateus;LESTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;60;33;70;97;98;90;91;89;0;0;0;0;0;0;0;0;691;6;4;9;7;0;0;0;0;0;0;0;0;0;0;0;0;0;26;89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;0;0;0;0;0;0;0;0;80;0;0;0
35098784;2020;Municipal;EMEF VIRGILIO DE MELLO FRANCO                                                                       ;4404;JARDIM HELENA;SAO MIGUEL;São Miguel;LESTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;59;52;62;65;96;67;59;33;0;0;0;0;0;0;0;0;553;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;223;0;0;0;0;34;0;0;0;223;0;0;0
35417397;2020;Municipal;EMEF VIRGINIA LORISA ZEITOUNIAN CAMARGO PROFA                                                       ;7304;SAO MATEUS;SAO MATEUS;São Mateus;LESTE;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;81;118;90;90;90;57;99;89;78;0;0;0;0;0;0;0;0;792;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
